"restaurant_name","restaurant_url","restaurant_user_name","restaurant_user_comments"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Song K.","Great experience for a great price.
I don't know where to start!
Immediately, we felt at home and welcomed as it was our first time here. My friend was from Spain visiting and she has been to Italy many times. She couldn't stop talking about this fun and decadent experience after it was all over. We will definitely be back!!
The delight of the experience is that you don't know what's coming out but you can tell them what you prefer. The courses that came out were so amazingly good and unique in flavors to one another that it kept our pallets dancing and guessing our next adventurous bite.
The service was very attentive and warm. I'm pretty needy when it comes to water refills FYI and I was never left thirsty. They explained each meal as it arrived and the whole experience was a delight! Thank you so much!!
We mistakenly stuffed our faces on the first 2 courses so we got so full by the time the main course arrived. It was so good!! They packed the left overs in to go containers very well and made it easy for us to enjoy it later. Thank you!!"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Mike B.","No one was in. It is a strange atmosphere. Like someone's living room, or a restaurant that has recently closed. Papers scattered over the big desk right when you walk in and really old scratched glass wear from years of stacking.
Service was pretty nice
Food was not good this time. The garlic was so burnt on the carbonara I couldn't eat it. Pancetta seemed a bit old too. The owner asked if I wanted it remade which is cool, but I didn't feel like having anymore of that rich dish again. We got sick to our stomachs after eating the margarita pizza. All night. On New Year's Eve. It just seemed like the ingredients were cheap or stale. Garlic bread was cheap. For $2 a serving tho what can I expect.
Place needs an overhaul"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Liz L.","Excellent food! I wandered in this restaurant and was a bit skeptical. As others have noted, the hostess, was sitting a table that had paperwork and iced coffee cups, but I hadn't eaten all day and decided to stay. Be warned, this place is no nouvelle cuisine...they do not have signature cocktails or cocktail menu....rather it's like eating in someone's home..they offer what they have. That being said, the food was amazing. The salad was fresh with homemade dressing, large enough for two! My entree, was huge and the pasta was cooked to al dente perfection! The chicken parmigiana was one of the best I've ever had.
If you want excellent food this is your place. If you want upscale restaurant trappings go somewhere else."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Saffron S.","Luigi's Italian Eatery was the best! The atmosphere is very Italian, homey, and comfortable. The service was very knowledgeable about menu and wines, super nice, and very accommodating.
The food was great! My group all got different dishes, and I would've ordered each of them. To order, I got the Caesar salad, bruschetta, and the gnocchi sorrentina. HUGE helpings! The salad was huge, definitely could've split it with a partner. You'll have plenty of pasta left overs."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Diana R.","I took a cooking class from Rosanna. She was amazing and the food came out great. There were 7 people total in the class. We made salad, pasta with Italian bacon and tomato sauce, baked cauliflower with a cheese sauce, chicken piccata, and tiramisu. It was very tasty and easy to make. It was fun meeting new people. A wonderful experience. I will come back!"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Chloe P.","Excellent service and excellent food! Went for lunch with my family and we all loved our dishes. I got a Gnocchi fish, everyone's else got some sort of sandwich. The owner was very attentive and friendly and I would highly recommend!"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Cara L.","It's been a while since we've stopped in to this local, Italian restaurant. And I feel like it honestly might be my last time, unfortunately.
I'm at 2.5 stars right now. It sucks because I really want to like this place so much. And it isn't that the food is terrible, either. The portions can be on the small side, but their cream-based pastas and their carbonara are consistently good. However, about half of their menu items are hit or miss.
We stopped in recently on a Saturday afternoon to grab a late lunch and the place was pretty empty. We were seated at a table that had water all over it from the pitcher there for us to refill. Menus were placed on our table and we were asked right away if we wanted drinks. We asked for a drink menu and the waiter told us he ""was the drink menu."" Okay? How am I supposed to know what to order if you have no indication of what cocktails, wine, and beer you offer? I asked for a red wine and so did my fiance. The waiter then immediately asked us if we were planning on having more than one glass and if we wanted a carafe instead. We stupidly said yes without any mention of price or size. $32 later for house wine and I'm a little pissed that there was no mention of price from the waiter after he offered, ESPECIALLY since they have no drink menu.
We then ordered our food and while we waited, we noticed the the staff was sitting around for 75% of the time we were there. It seems weird that a restaurant's staff would just be chillin' on a Saturday. Any restaurant or bar I've ever worked in there was ALWAYS something to do and there was NEVER a reason to be sitting around. When our food was dropped off, I was bummed that my ragu was bland. But my fiance liked his carbonara.
When we got our check I was shocked to see that 1) a carafe of house wine is $32 and they don't tell you that and 2) there is a 20% SERVICE CHARGE. And not just for large parties, but even for 2 people dining--no matter how the service you received was, or how the food was... I'm not kidding. There is no signage or warning of this anywhere in the restaurant that I saw. As someone who worked in the service industry from a long time, I'm a big tipper. But what they're doing here at Luigi's is absolutely unacceptable.
It's because of this I will not return."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Maria C.","Super fun to diner at Luigi's! I'm from Italian descent and this made it on my scale. Everyone was super friendly. I got the margarita and the fresh mozzarella brought the whole dish to life. Yum! Thank you Luigi's."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Christian S.","Loved the chicken Parmigiana and the vegetable medley, homey atmosphere that is separate from the noise of Seattle. Will come back again"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Sebastian T.","I came here as I had an opportunity to try the margherita pizza with mealpal. This restaurant is actually a venue that teaches cooking classes as well! I came in at 1:30pm on a weekday and there was noone in the restaurant and the owners were sitting at one of the tables, and planning out the cooking classes for later in the day.
The margherita pizza was really meh. The cheese to crust ratio was off, there was simply too much. Additionally, there was a fair bit of italian seasoning in the crust/under the cheese that threw me off, but overall it contributed to the dish. But this did turn out way too oily, probably due to the excessive amount of cheese. The cheese ended up flowing between each slice of the pizza where it was cut, if that paints a picture.
I'd come back and try the pasta dishes one day, but i'll definitely be avoiding the pizza in the future. I recommend coming here at least once to check it out! It has a warm family owned welcoming vibe."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Harpreet K.","DO NOT COME HERE UNLESS YOU LIKE RUDE AND SHITTY SERVICE
We were craving for some pasta and saw that this was the closest one at walking distance in pioneer square. I would give this place a 0 if I could.
We were seated by an older woman who looked like might own the place given by her terrible and careless attitude. As you enter, there is no signage or check in booth, so you are left wondering how far deep you have to go into the restaurant to ask for help. We walk in a few steps and the owner gets up from a dining table similar to one that someone would keep at home - and comes up to us and ask us to be seated. The dining table was a mess, it looked like her office. There was a laptop, a couple of Starbucks cups and a stack of paperwork. We were sat right next to her table. And opposite from her - what seemed like her home office desk - was a mini bar. LOL - it was basically a buffet with a bunch of bottles of alcohol sitting there.
We sat down and were asked right away if we wanted anything to drink besides water. We asked for a drink menu and the owner said that she didn't have one ... we asked her to give us a few minutes. And when she came back we were still confused so we ended up not ordering a drink.
Our water glasses were FILTHY! We even told her that we would like a new glass, she kept telling us that "" they're not dirty, we just stack them on top of each other "" ok - the glass was literally cracked on the inside, it's like when you scrape a piece of glass against something and there is some debris coming off from it .. we then told her "" ok, can we still get a replacement glass "" she just made her way out - this was after taking our order. Her attitude was terrible that we ended up getting up and walking out of there!
What really irritated me was that she didn't care that we asked for a new glass to drink out of - or had a drink menu for us to choose from , and with her filthy attitude - they have the audacity to charge a 20% gratuity! No ma'am , I used to be a server and I got tipped for my service. And this place did not deserve a single dime.
I will not be returning. We didn't even get a chance to try the food, but the way you treat your customers is what matters most! I am surprised that they haven't gone out of business yet - it's just a waste of space in pioneer square."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Jen G.","Nice and quiet for lunch while we waited for our verdict. My companions who had the caprese salads were very satisfied and those of us who ate the Risotto enjoyed it. I would like to come back here to try the rest of the menu."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Sarah E.","We went to their cooking class/dinner. The instructor was pleasant and knowledgeable and the food that we prepared (very hands on) was good but the menu was nothing like the examples online and the instructor was not the restaurants chef as advertised.
We used a groupon for the class and then had to pay additional the night of for taxes and gratuity (for the restaurant staff not the instructor). Very odd. The woman (owner? Manager?) that was checking us in was unusual, slightly rude.
I don't think we will be back to this restaurant in pioneer square and with so many choices in Seattle it's not somewhere we'd recommend."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Bill T.","This one is a bit of a head scratcher. The ratings on Yelp are very high, but our actual experience was more in the 2 to 2.5 star range.
Came here on a Saturday night and it was fairly busy but had a few empty tables. Once we were acknowledged by someone, they said we'd have a table in a few minutes and we did. The guy who took our order was nice and we made it simple...two salads and three spaghetti and meatballs (Polpette). Watching the other tables, it seemed like each one had a wrong order delivered. The table right next two us asked for the check before they got their food because they'd been waiting so long and then when the food came, it was wrong (although the correct food came out quickly).
Our spaghetti and meatballs came out quickly. Unfortunately, we hadn't received any salads so we asked about those. The guy who delivered the food asked what we had ordered and he went to check. The pasta was cooked well and the sauce was decent, though a bit bland. I'll be honest that I didn't care for the meatballs as they were filled with raisins and pine nuts. Just not a fan of that texture so I just ate the pasta.
A server comes back to check on us and we ask about the salads again. Then we ask if we can have some garlic bread. We did receive some garlic bread (which was not the style I like, very toasted with lots of garlic and butter...this was barely heated with just a bit of garlic) but still no salad. At that point, the server asks if we still want the salads since we are almost finished the meal and we just said we wanted one of them. We finally got that and it was okay.
The bill came quickly and we paid and left. It was just an odd place. There were two ""manager"" types (an older man and woman) who seemed to be fussing around at the ""desk"" by the front door but the servers were really hustling. Just seemed nobody was communicating with one another. As I didn't care for the style of food that was served, I would not return. Not a very welcoming or organized place, based on my experience."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Kurt F.","This place is an homage to the original owner who sadly passed last year. He was quite the character but his vision for authentic Italian fare at a fair price has lived on. It's what you would consider a mom and pop kind of place, small, but eclectically well appointed. The food is truly amazing. They have gluten free options as well and the seafood comes fresh from Pike Place down the street. Perfect for lunch or dinner. Service charge/tip included in the bill FYI. Great staff!"
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Sophia H.","The food was amazing and had a very good pasta selection. Many other dishes were available and at a reasonable price. The atmosphere and staff was friendly. It felt very authentic. Not to mention the food was made from scratch and could be modified without an issue. They have a good selection of desserts as well. Highly recommend especially if you have kids."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Jeffrey P.","If you are looking for an authentic Italian experience this is the place to go. I went here wIth a couple of my friends for lunch and was greeted by a very kind lady. Service was good and the people were very friendly. The place is unique and may not appeal to everyone but I certainly enjoyed myself. Food is also above and beyond, some of the best Italian food I've had. Would definitely recommend this place."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Jimmy B.","Came in with some out of town friends who were staying nearby.
Located in heart of Pioneer Square, Luigi's offers your standard Italian menu in a funky little restaurant. They also offer their own ""mix"" of Italian favorites, from soup to nuts for a single price per person.
Although it was good, I just can't say it's better than any other Italian local restaurant, with free parking.
Kudos for a fun evening, but I won't be back."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Mandy M.","There is a hand written note inside the menu that says: ""20% service charge has been added""
I thought the wording and grammar means (present perfect) it is in the price already.
I was surprised to see that our bill came to $90 and it was an incredibly bad meal. Pizza swimming in grease, terrible lasagna and a suspiciously light tasting glass of red wine and one tiny appetizer.
I asked about why the note didn't say: ""... will be added"".
The owner was rude and said there is nothing wrong with the wording, and no one had ever mentioned it!! Well, then he never read his yelp reviews because 1 out of 3 reviews do mention it - as a surprise and as a disappointment.
1 star is a lot when (did I mention the service was rude and the water was lukewarm tap water? - which is kind of an oxymoron)
- the food is horrible
- the prices are high
- the portions are small
- the 20% tip is mandatory
We tried to order food that's hard to screw up. ""We"" failed. The only thing that didn't fail that night was taking our payment."
"Luigi’s Italian Eatery","https://www.yelp.com/biz/luigis-italian-eatery-seattle-2?osq=Italian+Food","Michael M.","Been here twice and ordered the pesto chicken pasta both times. Tonight was my second time, and I experienced a mild euphoria from my meal. It's a pretty casual, warm, and homey setting. The staff are super nice. I've seen the bad reviews, which is kind of confusing. It is a little quirky, but that's why I like it. It might be different if the pesto pasta wasn't so good."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Patty T.","I've been going here since I was a kid. The best pasta, pizza, Italian food you will try in Seattle. Seriously.
At such a reasonable price, this is why their lines are always out the doors and are sometimes an hour wait during their peak times. Just come prepared! :)
You truly can't make a mistake on their menu. I've tried a whole bunch of their pastas and have never been disappointed. Their pizzas, wow. The dough they make is just so perfect. That is why their bread that comes out with butter is phenomenal. All made in-house.
You walk in and it feels like a small little restaurant. Nothing fancy and that is the best part of it! You are truly here for the food."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Jessie B.","OH MY GOD.
YES.
Honestly go, it'll make you a better person.
Everything we've ordered has been amazing from the chicken parm to the life-changing carbonara. Staff is always delightful and they really know their stuff when it comes to wine-pairings and dish recommendations.
Couldn't recommend it enough."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Myranda M.","OMG!!!!!!!
Let's be honest. There are a number of Italian restaurants but it's hard to find a really good spot. Ladies and gentlemen this the spot. I can't believe this place has been under my nose and never visited. I love the neighborhood vibe as soon you walk through the door. It's not small but it's not super big.
I always like to give places the lasagna test because and as easy as it seems to make, I've encountered some horrible tasting lasagnas. This lasagna was hands down some of the best I've ever tasted. Everything about it was perfect. On top of everything the prices were very reasonable.
This place is definitely a gem and a must visit for authentic Italian."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Chris S.","The smell of garlic was in the air as we entered the large dining room and we were warmly greeted and quickly seated. The menu is extensive with several pizza options as well as several pasta, chicken, seafood and veal dishes.
Wine was very reasonably priced with glasses of house wine starting at just $5, a half liter for $12 and a liter for $20. I had a glass of their Sicilian Nero d'Avola ($6) which was dark, robust and filled to the brim ... HOOAH!
All meals come with soup or salad and fresh, warm, delicious bread and butter, ranging from $11 to $18.50. My wife had the Cheese Ravioli in Pesto Sauce ($12.50) and I the Veal Saltimbocca ($18.50). The salads were small, but fresh with lettuce, carrots, croutons and choice of dressing.
The ravioli was a bit of a disappointment with just ten on the plate, looking as if they were mass produced, not made in-house. The pesto sauce was pretty good, but my wife was still a bit hungry after finishing her small salad and ten medium size ravioli.
My veal was abundant and tasty, but not what I was expecting. Veal saltimbocca (alla Romana) normally comes with veal scallops topped with thin slices of prosciutto and topped with fresh mozzarella in a light sauce of butter, a little lemon and fresh sage, but this sauce was very spicy with a tomato base. It was good, but I was expecting something different. The spaghetti aglio e olio (garlic and olive oil) was also abundant and a good choice to accompany the saltimbocca.
My wife was born it Sicily and raised in Naples, Italy and I, beside being of Italian descent, lived in Italy for nearly three and a half years in addition to having traveled there extensively, so we have higher expectations than most when eating at Italian restaurants. Pizzuto's does a better job than many stateside Italian eateries and the prices are definitely affordable, but the food was not as authentic as it could have been. Had the salads been a little bigger, the ravioli more abundant, and the saltimbocca sauce more traditional, they would have definitely scored an extra bomb or two.
CombatCritic Gives Pizzuto's 6 Bombs Out Of 10 ... More Bombs Are Better!"
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Mo G.","Reminds me of home! Very homie experience and they served delicious bread with garlic spread!! The pasta dishes we ordered were just amazing!! Our waitress was funny, helpful and super sweet!!! Diggin' this place a lot and def will go back when k get a chance."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Wendy K.","My dad had been to Pizzuto's with friends and suggested coming here for dinner yesterday. I was a little worried cause I had to be home by 6:30 and we didn't get there till about 5:15 but everything went smoothly and I was hole in time.
They bring you a basket of hot scissor rolls I haven't had scissor rolls it was nice that the server said some were just out coming out of the oven and would be on there way. Entrees come with a small house salad don't see that often now days what a great touch. I grew up in Rainer Valley going to Vince's that's what Pizzuto's reminds me if a family owned restaurant great for family. It appeared
to be a neighborhood favorite. Wide variety of protein selections. Large portions and friendly service you'll definitely have leftovers. I had the shrimp scampi would probably go with a chicken dish next time flavor was good just expected the scampi to be a little bigger but wouldn't keep me from returning."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Scott W.","Horrible service. Sat there waiting for our order for over an hour, before we finally gave up and left. It was not even a complicated order, and there was only two of us."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Shawn H.","Pizzuto's WAS my absolutely favorite Italian spot in Seattle and we tried to go 2 or 3 times a month. However, ownership changed and although they were given all the original recipes, they have slowly been changing the recipes. The last two times I was there I was really disappointed. The ala amatraciana was on penne instead of spaghetti, the sauce was sweet instead of spicy, the sausages didn't have the same density or housemade taste they used to. I walked out thinking, I don't really have any need of coming back. My suggestion to the owners is don't mess with perfect recipes."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","bobby b.","Fantastic staff ! Terrific warm bread ! The best meatball sandwich in the world . All the meals are outstanding ! And a wonderful dessert list !!! Bring the kids too ."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Zelda H.","Horrible Italian food. Very mediocre Price is reasonable but I am not willing to pay for food that is not so good. Large portions over sauced. Pasta and meatballs not good. 1 star is too much."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Mike K.","Pizuttos is the perfect neighborhood Italian restaurant. I've been coming here nearly 20 years, since I moved to Seward Park.
Don't expect high end Italian, think red checked table cloths (though that just changed). Expect iceberg lettuce salad, minestrone, big portions, wonderful rolls and a great value in the 1/2 carafe wine.
We typically bring half our dinners home and we're not light eaters.
Always friendly staff and on a Friday night after a long week at work, Phone is a lovely way to unwind close to home and in the company of our neighborhood.
A gem and a blessing to have in this day of the next big thing dining in Seattle."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Gregg K.","My review is a generous four stars.
Pizzuto's is like every other neighborhood Italian-American restaurant that you can find all over the country. The menu is extensive, the prices are low, and the servings are very, very large.
The restaurant was filled to capacity by 7:30 p.m. on a Tuesday night, and it appeared there were a lot of locals by the greetings of the serving staff. Our server Rae was very nice, friendly, and took good care of us in the crowded setting.
One caveat is that like most Italian-American restaurants, canned olives are used on all the dishes such as the salads and pizzas.
We tasted three dishes, and they were all well-prepared and quite good.
If you're looking for authentic Italian, well, this may not be the place for you, but the food is good enough to make me want to return."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Linda E.","Excellent meal & atmosphere....had a party of 11 which they accommodated us well & waiter was personable. Have always had a delicious meal, last night Puttanesca!"
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Anonymous Z.","Nondescript place between a law firm and a coffee shop. Food is decent, except for the meatballs. They are too spicy, especially for a kids serving off spaghetti and meatball. They either need to alter their recipe or make separate meatballs for the kid's meals. Chicken/Veal Parm are great.
The carbonara is ok, but doesn't have peas!
Pizzas are great."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Phil R.","Great Italian food. Been here a couple times for family style dinners. Always a good spot for relaxed family dining. Tonight's service was very slow however. I hope this isn't the new trend in Seattle restaurants! I'll be back with fingers crossed for speedier service."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Kevin C.","This is exactly what you want from an Italian restaurant. Family-friendly service and delicious Italian food - with all of the classics. Our family ordered a custom pizza, carbonara, and a mixed Italian salad. Pasta tasted great with the Lucille IPA Excited to see this place continue to thrive."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","itslikethisanna O.","Low key but delicious Italian restaurant. I've had a few of the pastas, gnocchi and carbonara being my favorites. Haven't tried the pizza yet, but will go for that next. Always take a tiramisu home for dessert. Prices are pretty good for Seattle. The quantity is large enough to either share or take home for another meal."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Diane B.","Great service and a forte sauce that has to be tasted to be believed - it is hot, spicy and DELICIOUS! The range of pastas are excellent. So, too, the Italian themed desserts. Save some space for the dessert."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","Linda K.","Horrible Italian food. Not sure why people like this place. I live only 3 blocks away and have been here twice. First time I didn't like it. And a year later, I thought, I'll give it another try. I was wrong. It still is awful. I got a chicken dish with mushrooms and artichoke. It tasted entirely like alcohol, like they didn't cook the sauce off enough. My son got the mixed spaghetti and ravioli with meatball and sausage. Marinara is sour and sausage very dry. I cook better than this at home! The only thing going for this place is that it's a neighborhood place, portions are really large, and free soup or salad. Price is reasonable but I'd be willing to pay a little more for better tasting food. This has the same stars as La Medusa, a top Italian restaurant in seattle which is strange and why I rate this restaurant a 1 star."
"Pizzuto’s","https://www.yelp.com/biz/pizzutos-seattle?osq=Italian+Food","BigCity G.","I know I am in the right place when I open the door and the welcoming aroma of roasted garlic wafts by. Food is very traditional/home-cooked comfort and the freshly baked bread is irresistible. Classics like veal parmigian with a side of bolognese spaghetti are delicious, and the heavier creamy pastas are perfect (especially if you're able to steal a few bites from your dining companion). MUST order the homemade caesar salad as your complimentary starter. The anchovies are mild and really add to the tasty, lighter dressing, but you can always request the salad with them. Service has always been warm and friendly. Friends recommend the pizza - I need to try it soon. I keep ordering an entree when I dine here. Highly recommended neighborhood gem!
To the owners: thank you for serving the community and warmest regards!"
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Mike N.","I've been here several times, over the past couple years. I have never been disappointed with the food. Tonight, we started with a chopped salad, and I had the rack of lamb with a side of meatballs.
While the establishment is smaller in size, the restaurant does not feel over crowded. Our server was very friendly and efficient."
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Elisabeth P.","There is another Grazie in Bothell that we absolutely love, so we were really looking forward to trying another location. We stopped in here for dinner with friends and were excited to show them some of our favorite items on the menu but found out that they have slightly different menus actually. So we tried some new things instead of going for our usual favs.
This location is quite a bit smaller than the one in Bothell but is located in a great spot in between Seatac and the Tukwila mall, great place to grab a bite if you are waiting for someone to land. The beautiful iron center divides help to break up the one dining room and make it feel more intimate and the hanging stars from the ceiling and low lighting add a nice effect.
We were able to get a table quickly but had some issues ordering gluten free for me which was surprising because it was so easy at their other location. They did not offer the same gf items and the server wasn't really sure what was and wasn't gf as far as sauces were concerned, she just knew they had gf pasta. After some questioning I was able to order the mushroom spaghetti and the husband had the cannelloni.
We shared a caprese salad with our friends, which was a bit short on the basil but the mozzarella was nice. My pasta was just so so and our friends and the husband said the cannelloni they both ordered was okay but not super memorable. They didn't have the same gf dessert items as the Bothell location so we skipped dessert.
Overall, it was a pretty good place and I'm sure there might be other menu items that were even better than what we tried. Perhaps it was just our expectations coming from the great experiences at the Bothell location, but this one just didn't quite live up its sister location in service, gf availability, and overall taste."
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Amandeep S.","This is the definition of a hidden gem: located in the corner of a strip mall next to Men's Warehouse, I would have never guessed for this to be such an amazing Italian restaurant!
My husband and I are nuts over Italian food and ever since we came back from our honeymoon in Italy, we've tried finding a place that gives us that authentic Italian taste - this place is the closest we have found!
We've been here 3-4 times now, and my latest visit last week really compelled me to finally leave a review. We've always had an amazing time here, each and every visit. This last visit, my husband and I took both our mothers for dinner, and let me also say that this place is always packed! But luckily we were able to get a table for 4 with a same day reservation (probably because it was a weekday), though it was still busy.
Our server was so nice and patient with both helping make suggestions on dishes and also giving us enough time to decide. I got the Ravioli Rosé and added grilled chicken - it was DELICIOUS! Highly highly recommend. It was perfectly balanced, not too salty and made the perfect dish to pair with a glass of red wine.
For dessert, we all shared the tiramisu - also delicious. To top it all off, after we had left, my mom forgot her purse and our server actually came running out after us with it! He was a really good server, I'm sad I forgot his name. Regardless, we will be back! This is our go-to for authentic Italian food :)"
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Alma B.","Absolutely lovely take on Italian cuisine.
Creative, interesting use of flavors and sauces. Somehow, they managed to make spinach taste like a beautiful dream. And lamb, oh ...wow. So tender, I could cut it with a fork. Usually, I don't care for taste of lamb, it was truly extraordinary.
The ambiance is very romantic and cozy, servers are simply gorgeous (is that like a job requirement?),
It is on a pricey side, luckily I had my trusty Passport Unlimited, it is what brought me here in the first place.
Coming back!!"
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Lexi N.","Grazie has continued to be one of my fav Italian restaurants! It's hidden away in a plaza area next to the mall but it's a gem. It's a very small and cozy restaurant with little seating but it's worth the wait. We ordered calamari and this cheese marinara dip thing (can't remember the name) but oh it's so good. Cheese and bread can't get better than that! They also give complimentary bread with olive oil. Something about their seasoned olive oil is sooo good. I opted for the pear Gorgonzola ravioli with chicken and it doesn't skimp on flavors! Flavors here ARE NOT LACKING so expect pungent and rich flavors! I love love Gorgonzola so it was an amazing dish for me. I'd have to say too much chicken compared to the amount of ravioli which isn't a bad thing! My family's dishes were also really great and extra flavorful.
Dishes are on the more pricey side but imo it's worth the higher price point. Service is great and desserts are beautiful."
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Carla J.","I came in to Grazie with high expectations after hearing that their chefs train in Italy and good things from people I know. Because of this I suggested we try Grazie for dinner on Sunday night with out of town guests. Not all my expectations were met but overall a decent meal but with a little bit of a higher price tag than it deserved.
Service here was great. Everyone was super attentive, our water was refilled multiple times all without a prompt. Our appetizers and meals were quickly on our table so there's no issue with how they treat their guests.
The decor at Grazie felt a little off. For a place like this, I expected something a little more modern to go along with how they price their dishes but instead it felt like a chain Italian restaurant nearby. I also noticed a distinctly fishy smell in the air and I couldn't place where it was coming from, this above all was off-putting to me.
For appetizers we ordered caesar salad. The salads were well dressed and seasoned nicely but their dressing was super packed with garlic, to the point that our palettes were almost blown for the rest of the meal... and we love garlic. As for our entrees, nothing particularly remarkable about them. I had Pollo Al Limone, which was pretty much chicken piccata with artichokes. The odd thing about this dish is they serve it with their ""house pasta"" which is pasta with a tomato sauce. I've had a lot of chicken piccata (and dishes like it) and I have never seen someone pair that protein and sauce with something tomato based. It just seemed wrong to me. I wish they included more of a description of their house pasta on their menu because I would have asked for a substitution... or just plain pasta!
At the end of our meal, we got our checks and paid our bills. The server accidentally charged the wrong cards for the wrong bill. One of the amounts charge didn't even match a bill so we were not sure where that came from. We understood mistakes happen so we had no problem with him fixing the issue but he had to hunt down his manager to resolve the problem. I was uncomfortable with our credit cards being out for possession for as long as they were. The manager should have come to us and apologized but we never saw them.
Unless there's a happy hour special, I don't think I will be back. There was nothing remarkable that I tasted that I would crave to go back for. Their pricing is definitely higher than I think it should be, portion size is average. For example, $27 for their Pollo Limone is just too much."
"Grazie Ristorante","https://www.yelp.com/biz/grazie-ristorante-tukwila?osq=Italian+Food","Niki D.","Special dinner for our daughter as she departs for military service tomorrow- clean restaurant, attentive servers, terrific food! Shrimp perfectly done and delicate, everyone's pasta perfect!
Bread and dipping oil yummy!!"
